Type,                        Txhash,                        BlockTime Unix,                        BlockTime,                        Fee (SOL),                        TokenAccount,                        ChangeType,                        SPL BalanceChange,                        PreBalancer,                        PostBalancer,                        TokenAddress,                        TokenName(off-chain),                        Symbol(off-chain),                        SolTransfer Source,                        SolTransfer Destination,                        Amount (SOL)
TokenChange,3LpZiKumdiwR2RD2TMhPsnrKfFf4eCi8dhBLUectgdQ8PCuzBjiKHNU9sywhC6iMTdgx2D5hVgYwX9uw5oEM34Qx,1670217808,2022-12-05T05:23:28,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,0.288999,498.284532,498.573531,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,3LpZiKumdiwR2RD2TMhPsnrKfFf4eCi8dhBLUectgdQ8PCuzBjiKHNU9sywhC6iMTdgx2D5hVgYwX9uw5oEM34Qx,1670217808,2022-12-05T05:23:28,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-305.211778594,305.211778594,0,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5vPgT6hoSQaiUEitBRApfaLKUXhojnEKfScnEq5WkWabMMXHEwXYqrAjNp8wHzhAj5s7s7oPRAt1HhgimwtZHEUx,1670217340,2022-12-05T05:15:40,0.000005,3dTFVQ31jVCMcLm8aZtHCr1tGy5GtkyuLSstb6hCkdvA,inc,1,,1,42Pymg6NiqDNCAqnqwdWb3L44sfpo8M58sHFVj9mmMqF,Cet #5059,CoC,,,
TokenChange,JtoUqxCtFMJcEEe67BkMSye9KrhGGcxGs1PMakwFuGu7yeGsZbyG8mHqXdUxeE3Piz7fXBZrpVkP8SmNiUmgHi2,1670033479,2022-12-03T02:11:19,0.000005,4Vx2xXD9BBRNtTKXXN6wRMQRzDhuW59nZ52xKXiBDFv5,inc,1,,1,9c84x3u6i3dvEz74oig8dU1h73BmMP65ShKcv5BAESJn,Shkary Sharks #2898,SHARKS,,,
TokenChange,KRiaZFpCdz9PRB1brYC27q3WNgNCumLxK5vaxW2sBkBjbAVkHAexjFUf7UZuX9mfLXv6aMMN56WELRSRDuxpT5w,1669931819,2022-12-01T21:56:59,0.000005,FUb6izwNU3qZSa9FKUaQqM9YKqr8WzsqjjmDfJvdVQ5f,inc,1,,1,DDWYZvXAjbRusEoCHEqFz5HL48P45MuAeMnKiiQbgeUm,QUOKK,QUOKK,,,
TokenChange,4Gn1BP9W54bTDyfNHTUipJApigYRJVr3kgGotfgU8w9GfKoZgr45qnjsrzv4cGARUb2iWNh4mfZsL6eAxJr5EYqg,1669931735,2022-12-01T21:55:35,0.000005,6KZxavk6zVAiZZPXyeqgxhUmxK3TX9kcRSva1jvD3bgc,inc,24.229,52.5442,76.7732,EXP75LWLfVH2qXFzJxuTB8L4N83z2k3s6MquaT6SYsKL,Experiments Token,$EXP,,,
TokenChange,66HvxihyXHmpenXq6SAvBihVFWfXzd3KfcSCaBTjMqAkHiUXrQ7MXimEYeH6NUb2Mz21MJh3AAxFum97yvop4ser,1669931565,2022-12-01T21:52:45,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,0.263831,498.020701,498.284532,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,66HvxihyXHmpenXq6SAvBihVFWfXzd3KfcSCaBTjMqAkHiUXrQ7MXimEYeH6NUb2Mz21MJh3AAxFum97yvop4ser,1669931565,2022-12-01T21:52:45,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-305.211778594,610.423557188,305.211778594,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5hmksgi3Y2rwCxR3yZES537XZ4FXUND3MERXRnEDSDzDJycSSC71hp1ghXAJKxCPDSG36z1seb4LRpKSVdY4rU1B,1669931405,2022-12-01T21:50:05,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,610.423557188,0,610.423557188,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,3bzqTJKGepk8wKTgGwEsTaqywdxuSr9WjHGYnBtJLjFF4zrREkk3SUAXS3wLx7TG1t6y9x75xCniJSrfcU9YcwN7,1669928333,2022-12-01T20:58:53,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,42.33984525,134.07510625,176.4149515,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,55avMHKgrAJ7phYSRSMJBmMxmaWuVaddHLGBA4tSRDpbnasYtQit6q2Esov92T4ej4962nJGghuPuRRAk2mbaY1Z,1669928333,2022-12-01T20:58:53,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,42.33984525,176.4149515,218.75479675,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,3ChduHUoHoFsogzVEY5yBTtBAATP3KyduPszpeSCp6K9JCqBcZHf3yi2WFhst2BK8x9gDcm13SdMMaAYKBcwETaR,1669101112,2022-11-22T07:11:52,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,0.261495,497.759206,498.020701,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,3ChduHUoHoFsogzVEY5yBTtBAATP3KyduPszpeSCp6K9JCqBcZHf3yi2WFhst2BK8x9gDcm13SdMMaAYKBcwETaR,1669101112,2022-11-22T07:11:52,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-343.069948299,343.069948299,0,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,D2Ztpo6LBDmSbapNpvRCfeqLrxrJYzPW8RaUic5wLgdZ2gEHF3bqN6d6iXiuEQ51ZiR9YWr66RayEzwXtmiabZB,1669094411,2022-11-22T05:20:11,0.000005,6KZxavk6zVAiZZPXyeqgxhUmxK3TX9kcRSva1jvD3bgc,inc,52.5442,,52.5442,EXP75LWLfVH2qXFzJxuTB8L4N83z2k3s6MquaT6SYsKL,Experiments Token,$EXP,,,
TokenChange,K3aA435phTaQ63Xcnkdc7gsmoX4ccxvvWrD8BwU4th5xzfEtL96625u8B5RDQnWXspYpsDR1hYHAzSs7HZA8xf2,1669094254,2022-11-22T05:17:34,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,0.021153125,343.048795174,343.069948299,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,5CrhW8aLCUVkTX7aRiDfhtaRVpDm5mCaxFkGsX9kenkDpXqEwvQfxdWa5HSY6TE125bhX6jgnXAmTo6VB9bXGzxU,1669094221,2022-11-22T05:17:01,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,0.013168785,343.035626389,343.048795174,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,4uj3B7GGjsMqvzKYG5gnVZYsm5Aat7ZGaULQUZRtvvrbYysUc3EDPpFUUVkbgQNDxSbTn74hwYJnBCZ5yP5ZeC8Y,1669094196,2022-11-22T05:16:36,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,343.035626389,0,343.035626389,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,3aDpELTG8z1oa8DDNDp6b63uXXT8hRZGQbzYLZPuP2APCeRfnuq1N1LfrXtTKUwH6gZuoAb6ZqDuJHKbtNSyRHPq,1668837978,2022-11-19T06:06:18,0.00001,2MUMFESr8z34nWSQ5HGj1gufgE6ew4YH7HcgsXAYxqSg,changeOwner,,1,1,7HkKik7pTi6iB7W9sYZhU7E9dnVFph2mLiJywg3R6nnP,Primate #3498,PRIM,,,
TokenChange,5kzRzwepSdNHyUrQ5oqBmPVyUbNpnZY8jkHrLZp17pEFQXzqWigYjJJDjgcBD5rBnkdCHQu9LCHcYFDBV94RFsBg,1668709043,2022-11-17T18:17:23,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,16.66223565,100.750461325,117.412696975,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,3A13rjHzboLU5Ea3y4YbBrRGkdTNsQGWe7Bjka1te6ho1s51Vmvksgqkn2mxpauJG5zAkeYLKyfFYd5fL2nC8LSH,1668709043,2022-11-17T18:17:23,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,16.662409275,117.412696975,134.07510625,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,5edab8W8e8emZkuThPER4hYgXgBQ8A6VkhLBf7g8tfYQL7w7qLau2N3DDxaVd6xhRcGC1Sr61BzZp7Sbb3Nyjj7R,1668623925,2022-11-16T18:38:45,0.000005,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,0.32043,497.438776,497.759206,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,5edab8W8e8emZkuThPER4hYgXgBQ8A6VkhLBf7g8tfYQL7w7qLau2N3DDxaVd6xhRcGC1Sr61BzZp7Sbb3Nyjj7R,1668623925,2022-11-16T18:38:45,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-364.512259271,364.512259271,0,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,kArd9yamfHvfY2tUrScpsQLQZVpog9yAYzKh5bp4vRkZUwpvEdwGS2w8dwukXnMpyN76fZJjVXuVBSimCrcogfw,1668623752,2022-11-16T18:35:52,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,364.512259271,0,364.512259271,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,2L59eAkvueaKuFRbsP8zk18oT8tHvnuCpcVsZAdnToNEnJTec65o6nECNZe1sKPstaDzyZzzZNYSRruxvKdxrAmo,1668295864,2022-11-12T23:31:04,0.00001,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,dec,492.438776,5,497.438776,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,2VzU9m9bGfH4i37ZyiGsKJESwnPW4BBUB4uW6TLcA94pYtoPgAbSXVRxE6DDTqfrew7HMzTTHZW5b87Ps4J5rrkd,1668295543,2022-11-12T23:25:43,0.00001,GTgmM5nBdHBqtAk2KMYncoKz6Q2Gi2T66S5YUGKe7CyT,inc,5,,5,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,4PzmM8VQGfVBFGHsLihuetgeZAgnVNznN5d9QmSZLQzo81T6ePzB3ynsdCkX9Csnw2V6Pw8UpGbHEXQFPUvYarKV,1668193132,2022-11-11T18:58:52,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,inc,100.750461325,0,100.750461325,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,cQZUijogJjHArxeRCrgDspHTG5eerXgMTSwS25f95pUrHbaRdUtir5XPmKSLuYE5ULMNtrwUjMFExz3whCn6Q6o,1668189480,2022-11-11T17:58:00,0.000005,4d8bGkXXNKF7VFTBLVjFob13h45UckSX7h5D7LETutEY,inc,1,0,1,FTNbiSKLhMGkHrgh3SYZfyuptdGyfA3cTztqqtR1X1Mu,Meta Tattoo Club #8689,MTC,,,
TokenChange,5xBXSarTJN2RdrtVpQ14q2V1o8Dvs1NS63JyPMqLRrLzPZLjwdSrZBq84SbbTFhpUNrZYhMFsEcZkN4QEYRTLLVk,1668189451,2022-11-11T17:57:31,0.000005,8Yb92w7iDpjBQrSX5d1JoUu26NeLmvtBtT6noKzgsoZB,inc,1,,1,B4jBf5oEYdSY17nLZdLqcrrHEW3oJyCeYwJxXGTVwrwM,Meta Tattoo Club #6499,MTC,,,
TokenChange,3fW6sAhjKCpTH6zZz57QKspKBFXsU9D2rqfxtibXYhBqyAsu7EpdF1DcN6Hf2XaEPmpDcvfgSHTWL5iXouZphpYp,1668143972,2022-11-11T05:19:32,0.000005,hbC9URPZxjvgWwpFYGrAR4o7HYD15Q6psMDDyDPSErf,inc,1,,1,7FjjEcqCRTSvyFej577rxSsU5bVwEDY9oVzBiqSohNB1,SolChan #479,,,,
TokenChange,642edjpAScgzciYSjk46TqGcfGWxH3zgVuyXAdqiotmHtuJ5JTGdHTohtmRMuqtQsiXieaSWLt84fncMwxaUvVHT,1668143932,2022-11-11T05:18:52,0.000005,AWxAw6bY1aZkAt9SsDXBX1xTMou8GzSuSwMmEsLNvZJz,inc,126488.6312,,126488.6312,EZkW8HcjwkSSdGdjW4R2pkkLrc58W5mBbditxdj7XG2N,CHAN Token,CHAN,,,
TokenChange,5TeBFK75yMQZM4eGSHikSQn3s7BvJkjSM7SnyxPUfWvDmwFvnrFd8oFsrJbZMSqCuCH3uCV6UoeakyyY9CM4DVu3,1668143883,2022-11-11T05:18:03,0.000005,B9eSCyghFAcgvWKKEs5uPiiwaZ8mF3LbeM4GtMDkAMtZ,inc,1,,1,5BRi3L6pYEvEnGgHX5wa9rmyYKudPVxDcTgMT17tvCbD,SolChan #608,,,,
TokenChange,yuahk57UeKBNsHiwYLiRxjAgjJoBxw9PZaPLpzEc1T6xj8c4kbQYHXLLQBqDAR4tTXSTpN849qyM4iTbPzzNpZq,1668143869,2022-11-11T05:17:49,0.000005,8q9aDb9Zx2n1MRFtgDCYP541KmJ2qAByvpiopsYnbeEk,inc,1,,1,ESGYRxumToEkmaAwJ1LkjuHbnCLNSqzdxiXzgNRqvXsT,SolChan #592,,,,
TokenChange,kxxecKtBEApyKjiuMNjD6KULYaKYjt1v3d8Dmb3nPCrAwdM5eAJeKZaQm9x8Yhe2XAfjMaWqSUQbyBFJN1QNzxQ,1668143834,2022-11-11T05:17:14,0.000005,FHJxayRUyCrQvN4oHep9mRCexUJRp8Ap55Kya5xGcEJ,inc,1,,1,DCGuoeBBdX7b3y2AmQXfnYmztPqbAS2rDSHYXuuNkcZH,SolChan #1771,,,,
TokenChange,5nW7HwnZUfC6BNMXeAjTdpxbHDctxuJi7KZAfsQERsAMF54jAE6bZjXo1jBrpeHJUupzBp9fjFkqB9wRb7FpEneK,1668143817,2022-11-11T05:16:57,0.000005,3qtXaq6bqK2CNBrugRDghYryPWrwp5JU2e9Y1VjGzveq,inc,1,,1,Gg1NDNFDmm6p5fGr6gRBbcRhzgV2diurg4ues31NFMt2,SolChan #1470,,,,
TokenChange,3MCgq2FnMoQNfttw8TN25f5iYJ4YAc37ZQRurv8dKcqT8i6Uqhe8TsjoRFJd4krixVXRgCFpPqn1X3YcHQfs9QT7,1668143799,2022-11-11T05:16:39,0.000005,EUXCu2K6r2oD5hKjaxr4ydLJjq6YiY4eHqGduARHmiND,inc,1,,1,44jnPUraFGhqtWEtVfwHvy4CMi7MbG4BLFQWFJrLhYo8,SolChan #1704,,,,
TokenChange,QLyc3Sj4YggpHDkcigoZTbuGK6u9XsiqAPsfcGfJqb42BJvgyg43xhGCbsU3JqWHy3kytV4tLv2qm2LeWjdTAx2,1668143783,2022-11-11T05:16:23,0.000005,2zt5reEWjteZ8bGXpn15SWFuiDSpybjuPEVevNPNTukE,inc,1,,1,291uUCNYHAgdCZ7aq6VVZh2UBwCyma24VyFtnVSVAwZf,SolChan #1703,,,,
TokenChange,249PSfzsj3NW56sjDCXwcxheUfnT7xZQHSV8bSMdDKkmBWomvvYbpDutvNtd5VfFYUWE6crKiW5smTa28wPhwgDa,1668143770,2022-11-11T05:16:10,0.000005,DHGH1HuEUusGfRmu9VAQHqgbnYoEKmC6TZGzfpWk3ovr,inc,1,,1,8QcczytUvXAkxg3tZjfgp3kNukTDHnb3QuDmiPHNtCh6,SolChan #1469,,,,
TokenChange,2aVrF2hj7oxJaW33zEZBXtv6AEXcPmM5ssUiuWHRtscMGCrhctZZnDt1EHjhd1rgebxvR8GynRon11u4a151S57r,1668143754,2022-11-11T05:15:54,0.000005,2AxhogBUdVJFFsoFnnxq7MfzywWh7D1xXAsW8PKwBV5W,inc,1,,1,AP2FqyxBiwPbHpHpTRRfVjXhLMjWcMWTsJXM5i2Fr2v4,SolChan #1468,,,,
TokenChange,4eJzPtHgkbQxewqA2ketVLw6Nrj3Hvua4X86aJWMu427rwwXUXb9eqGNPSXeU8TS1byBj77WKABFdhujkpXZbkxu,1668143739,2022-11-11T05:15:39,0.000005,6M77oVBNpG9r8C1UffUQDLFDbq8pbNRjTDheMUzBiZiR,inc,1,,1,EkGmFHkL7zNjWtTkbjnTx1geoN7UW3yTCvPdXLEohKs8,SolChan #1465,,,,
TokenChange,3xPKWneWQsX9egpUJwMthz3RBhcgjkYiqg7dQKFwZya6t267PmM7RRcoosZvvJugMPDCwJduLtuvSmqCPUZUjPz2,1668143723,2022-11-11T05:15:23,0.000005,ETTwY3v5gmrLWEQnuGLmDwqndxhuwx5TDigiqWcpS52m,inc,1,,1,2w45hgjwHVkEwverrDudYqkfn4EBTHaNvruExbQsa2gq,SolChan #1464,,,,
TokenChange,2sqRQpdP7SLPLsP3pPgygymfiPFbvKmHbfSQKwp5xJUU57tZ8Ykma1Znco2BqTWLNXfM7T8q4uatbGoNjiz1s8dx,1668143709,2022-11-11T05:15:09,0.000005,AJCwofCNLqJhrSFtMGpocS78BAGAmcNtg2knYzPFUK4C,inc,1,,1,jc43Zf8eavN7pvo9Xwq4iFrwgFLv9PNFyYRvdwthvp5,SolChan #1462,,,,
TokenChange,3qN1PCTG64dqXCZWKLResfR2XGpfTr7bQRGBtAn2qAkXraBGtHMCYQneijmwSqVUQMXfbsb3AuCRqQ3tKbX1yZaJ,1668143691,2022-11-11T05:14:51,0.000005,A3NEL7FF4yDTzjwvhtEhjuVFrUstJ4V37tX31pPTS78Y,inc,1,,1,F3Mkfz8xteYeiuGfh8gZd7CVsVkmEhD4Xa4wf2jYU9YC,SolChan Pet #470,,,,
TokenChange,5Es2jAJTEpqouFXfDGSQsLKWtfEVTJqssfbLyuKUt4JWTLaoio8wLV6P2mSHSBi3kvCFRcrnyHVtJ5qmwM38buCy,1668143678,2022-11-11T05:14:38,0.000005,3UY2Gtvncz6EwB6jkMFzaJy1MkK2QvpVR2Lp1uPdqXJr,inc,1,,1,F5q2g2mqM9xNy8pwvJ6JzNZew1NAeiBgyKGMVyFDA3yc,SolChan Pet #414,,,,
TokenChange,4GjtgZ3b7op2a2xjzR2f8zFqnGRhNQFXQW5jHqwjzxCjsDvuFdEhPov8TjpBKuyJiZn9DM8cAR7wPT7keui62nzt,1668143658,2022-11-11T05:14:18,0.000005,AD42wiaHPgAvMLeWNdSc6CARpSziRovAKQCuhzuSN8x5,inc,1,,1,F4BUKHKaf2ZBUAmKXy8GLeSyEHGL8BLnfXDVXCW97A5M,SolChan Pet #858,,,,
TokenChange,4TTaxoStZBHnLhfAJP6hDaQmN6zHvfr9coK7vo4ripCRZs3tFo2pjHM9bNXpsqTzNtgipcHNy8s3X2CBkaGfD5Eh,1668143642,2022-11-11T05:14:02,0.000005,2tk6SVQcRteGd2LV3FbdKhJAKmsEr1JaWQ21wcnmRVYb,inc,1,,1,FAw9i8HrtK3vdsg91uakKNNodYXVAov5NbWig2ZTLi2f,SolChan Pet #538,,,,
TokenChange,2vu3uaGv5t69b8Sv3fuz3xNPf994VUtbnpYxnuiDCfM4eKUaW2f7hLmXPLbG9RDJEXXb5hhJegUt4Rx5igivWpSA,1668143625,2022-11-11T05:13:45,0.000005,HohKTX6iJ8am5yMAj5rFhZuxEYH2jR1u2df16wnjzUom,inc,1,,1,FBUVtxhs6wnfcNG4T1yyhj1ukBfGBk88CpVa9oLhf8Jt,SolChan Pet #610,,,,
TokenChange,3bZptJajghuGf4BygdWJF6LSNSv5aGMJH3NwGUvmdBUcCtBKWjwygYPpenUXgMd4jLoSoM8uuy216s36KeWAWRKS,1668143168,2022-11-11T05:06:08,0.000005,5hjBtiLnPNevdUy9p35dLfV7gVaAuBzRx2U7GXMm7opU,inc,1,,1,F8dwfY9BPLWPWM4S5KCjMgstdECoi19RqDGmaRAFNeKx,SolChan Pet #147,,,,
TokenChange,44MEkroyn2qRnjKx6qf2jy21MsyqzohPakZAYEcko4qhpyKkKzcJ9gvK5JK5osXjt8XaubJKhA551wwXGJcV6CFd,1668123959,2022-11-10T23:45:59,0.000005,5XFjt1Em92pyQJuheh4Xi6r1xgXsUynxnrHqfzjSTaBQ,closedAccount,0,0,,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,44MEkroyn2qRnjKx6qf2jy21MsyqzohPakZAYEcko4qhpyKkKzcJ9gvK5JK5osXjt8XaubJKhA551wwXGJcV6CFd,1668123959,2022-11-10T23:45:59,0.000005,Bj1HVcE9Xt6E7pm74G7QiLNgf5jnLQgmUq8nykFLj2m3,closedAccount,0,0,,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,44MEkroyn2qRnjKx6qf2jy21MsyqzohPakZAYEcko4qhpyKkKzcJ9gvK5JK5osXjt8XaubJKhA551wwXGJcV6CFd,1668123959,2022-11-10T23:45:59,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,closedAccount,0.012149839,0.012149839,,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,3SvfVLTyz2DbUgMuS5FfSGLokjjaj5UF9duLkAUoLYN7R7EbvJtx8F2Z49XV5N5KSoMi6HrYEjh3qw7q8neN54NJ,1668123957,2022-11-10T23:45:57,0.000005,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,dec,-237.691628124,237.691628124,0,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,3SvfVLTyz2DbUgMuS5FfSGLokjjaj5UF9duLkAUoLYN7R7EbvJtx8F2Z49XV5N5KSoMi6HrYEjh3qw7q8neN54NJ,1668123957,2022-11-10T23:45:57,0.000005,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,inc,0.012149839,0,0.012149839,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,45Cwm4Hr2ZTh316FbhrUBL6EgxBEg4tZvugQfkSweDK7y14VJj8KmCrafaqhjkTs57AhVc6j3ZobZtqQQ6NkoE7W,1668123955,2022-11-10T23:45:55,0.000015,5XFjt1Em92pyQJuheh4Xi6r1xgXsUynxnrHqfzjSTaBQ,inc,0,,0,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,USD Coin,USDC,,,
TokenChange,45Cwm4Hr2ZTh316FbhrUBL6EgxBEg4tZvugQfkSweDK7y14VJj8KmCrafaqhjkTs57AhVc6j3ZobZtqQQ6NkoE7W,1668123955,2022-11-10T23:45:55,0.000015,Bj1HVcE9Xt6E7pm74G7QiLNgf5jnLQgmUq8nykFLj2m3,inc,0,,0,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,45Cwm4Hr2ZTh316FbhrUBL6EgxBEg4tZvugQfkSweDK7y14VJj8KmCrafaqhjkTs57AhVc6j3ZobZtqQQ6NkoE7W,1668123955,2022-11-10T23:45:55,0.000015,7Qvax1jZNMohXxUHzNpUzheQN5N4VZZvKoQz7KqiSmTQ,inc,0,,0,So11111111111111111111111111111111111111112,Wrapped SOL,SOL,,,
TokenChange,3WTYyqYYgxN6hTayAkV9jwWG12Ub4nyfGXVYVBTLkv8nUuY3frUkwD4hZHJJ8Q3pXMT4itHqjncnKeivB4ecpseq,1668123846,2022-11-10T23:44:06,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,0.022243229,237.669384895,237.691628124,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,4PFgwRimCaNVpvWi2VP7492wTRiwYuPB5D2KqxdbK3VSpVTWetSugjbJ8Q2fKno3jQkN4q8EMBvJUsxvLnXp7acJ,1668123821,2022-11-10T23:43:41,0.00001,GDwS3qW6GTStDbBayPjcQPGkyoPgvZmisXdK6kn7QBeN,inc,237.669384895,0,237.669384895,MLKmUCaj1dpBY881aFsrBwR9RUMoKic8SWT3u1q5Nkj,MILK,MILK,,,
TokenChange,56RkGbx8KRYTSF3tiGxyZTGUkUzPaFJMgrf42yNdnU95FsmAwFqqsQbHCHpRqAa1tahBL3R1CazAEczMZvjEXvjL,1668119657,2022-11-10T22:34:17,0.000005,4d8bGkXXNKF7VFTBLVjFob13h45UckSX7h5D7LETutEY,dec,-1,1,0,FTNbiSKLhMGkHrgh3SYZfyuptdGyfA3cTztqqtR1X1Mu,Meta Tattoo Club #8689,MTC,,,
TokenChange,FCy5USwvuK5QYToiZVrszG6GRVGZGVSwVaJUDYu1nx4J9dRCAd2VvCAbs6cryKRLYbTgcubwV19ToakQ57xA2NE,1668119203,2022-11-10T22:26:43,0.000005,4d8bGkXXNKF7VFTBLVjFob13h45UckSX7h5D7LETutEY,inc,1,,1,FTNbiSKLhMGkHrgh3SYZfyuptdGyfA3cTztqqtR1X1Mu,Meta Tattoo Club #8689,MTC,,,
TokenChange,4ZciLF9SsJsmW4qoGEZSzcAhBp1nRYNrAvPCzhzmtS7Z5W2PhPZVn7qp8BUafo3HH5QryoG5cr1NmgR2sAgpUkrK,1668113428,2022-11-10T20:50:28,0.000005,2ARJD51LWDuqYX73AyHvT4JkqVHjkeQ43HdVXFCeFSTK,dec,-9.03273645,9.03273645,0,inkDs2PsMDNHcjrqZGeuBb8LzwdQzQdxaf4JoUj7V5a,Meta Tattoo Club Ink,INK,,,
TokenChange,2GnuWfUHbX2xPaFaNFLQJBKce6GsGwKPiVQwLyESKGiuh1NNErEkrq6SbEwXtzD4dJK2MK5E5D1UiQpiRHkcYN6H,1668102887,2022-11-10T17:54:47,0.000005,D89pr3jzp7E3C6PqPqJwfFDhFkRZCZeLASR9XHc71GNJ,dec,-1,1,0,4iDiMTVFBgTLcQQbZ9W5KcDmYSky3tyQUQUm9MDFATQw,Meta Tattoo Club #791,MTC,,,
